element_id,part_num,color_id,design_id
4206824,47419,9999,
4114399,71831,15,71831
4529979,75121pr0015,85,63716
4558170,63864,0,63864
4159975,6541,25,6541
4267327,970c09,72,73200
281725,2817,6,
81715,2335pr0011,4,
6523189,11477pr0030,2,110827
6508841,6682,0,6682
6523182,6683pr0001,14,110820
4179424,3861b,6,3861
6535694,20482,2,31561
6058341,44375b,0,44375
4163630,2431,462,2431
6268856,4449,0,4449
4225941,973c10h03pr0347,0,73403
6483474,5686,1055,5686
6024295,55236,0,55236
6261276,37695,0,37695
168265,168265,9999,
6603179,4590,70,42505
169795,169795,9999,
6668425,82276pat0003pr0001,4,110269
4578772,50950,85,50950
4225243,3001,85,3001
6097523,2417,85,2417
4224862,3020,85,3020
6017048,92198pr0005,78,11819
75540,belfig0003c03pr0014,9999,75294
6132962,18944,85,
6560541,88286,308,88286
75355,973c28h01pr0097,1,73403
4224855,3010,85,3010
6568579,114639,47,114639
6054783,50304,85,50304
6542581,3069bpr9904,0,113108
6553526,973c28h27pr0005,1,76382
6553548,973d62pr0001,15,76382
4227130,2456,85,44237
4640739,3004,85,3004
4277936,44728,85,44728
4260621,3960,85,3960
4225179,2420,85,2420
6481086,98225,19,98225
4218673,47456,85,47456
6578736,973c20h70pr0001,326,76382
4225170,41770,85,41770
4186981,6215,351,6215
4595891,30367c,85,30367
6230228,30137,0,30137
6272138,33183,0,33183
4297454,3942c,85,3942
6551523,3069bpr9895,47,114106
6054801,50305,85,50305
6551520,28621pr9537,15,114103
6005011,98224,85,98224
4216599,48033c01,1,
70357,5011,0,
6443871,78c09,0,100898
4653732,98282,85,98282
6552145,11477,15,
4162137,41854,7,41854
4107767,32014,0,32014
4225012,4286,85,4286
6056229,61506,85,61506
4297453,2412b,85,2412
4273734,3648b,0,3648
4246901,50951,0,50951
6109767,47759,85,47759
4235127,3622,85,3622
317626,3176,0,3176
4224851,3005,85,3005
6594365,116406pr0006,297,116406
4225185,2431,85,2431
4569135,10190,25,
6284072,98138pr0107,0,47182
6254809,3626cpr2825,0,45965
6595212,10116540,9999,116540
4142823,32526,0,32526
6134716,23969,85,23969
6584303,80015,378,80015
6606107,30192,0,30192
6598470,78443,10,78443
6606106,80686,0,80686
6602293,3320pat0003,297,3320
4267290,2817,72,
6595789,5647,297,5647
6586440,6947pr0004,297,115881
6602323,973c21h21pr0009,297,76382
81720,3068bpr0034,15,
6586448,10115886,9999,115886
6603203,973c12h03pr0004,72,76382
6603259,7798,0,7798
6586444,970c12pat03pr0004,72,115885
6602621,10117251,9999,117251
6586452,970c03pr0064,0,115889
6607288,973c03h03pr0024,0,76382
6603812,16770,179,30936
168845,168845,9999,168845
6547508,6901,3,6901
6035469,2419,85,2419
4224854,3004,85,3004
4640611,3010,85,3010
4225265,3040b,85,3040
6542593,20953pr0004,15,113119
4225141,3666,85,3666
6578734,973c14h02pr0007,71,76382
6568580,114640,47,114640
4224332,4066pr0204,226,
4498706,53558pat0001,27,
4659770,87580,85,87580
6458172,27507,25,3477
6558180,973c21h21pr9999,297,
6548820,28621pr9987,14,
6553664,24782pr9998,4,
6584790,72869,288,72869
4144485,40620,383,
6030185,42511,85,42511
4178522,3068bpr0083,7,
6058227,87747,85,87747
4248062,3684,14,
4240166,3676,1,
4255144,50927,0,
6533523,24445,0,24445
4617848,92409,0,92409
6121444,21561,179,
6179850,56823c50,0,31865
4653446,87846,85,87846
6530026,56823c50,0,111634
6261348,88072,0,43876
6585192,3069bpr9891,47,115722
81714,3846pr0018,7,
6391971,97900pr0001,1062,97900
379526,3795,0,3795
4235123,3002,85,3002
6254812,973c03h03pr4604,0,76382
6594067,14769,179,14769
4160806,2560,4,2560
4224480,3008,85,3008
6004915,50231,85,50231
4159552,2921,2,2921
6299824,19119,0,19119
4656081,3665,85,3665
6258504,18853,0,18853
4225145,41769,85,41769
6586450,3320pat0001pr0001,0,115887
6590799,116134pr0001,320,116134
6599549,78444,10,78444
6579458,39739pr0009,2,115142
6133801,10190,85,
6167933,20482,0,
6580688,78643pr0005,0,115148
4140437,3648b,15,3648
4225125,3003,85,3003
6580687,114618pat0001,4,115147
6592394,973g21c39h39pr0001,26,78568
6583358,15571,288,15571
6579448,36036pr0020,31,115132
6579446,28621pr0053,78,115130
4179422,6541,6,6541
6567560,114617pat0001,1145,114617
6579449,28621pr0054,326,115133
6579451,970c19pat26pr0001,70,115135
6583406,973g19c26h20pr0001,70,78568
6579456,11477pr0053,288,115140
6583596,41637,297,41637
6584783,5520,288,5520
6589825,65676,297,65676
6579459,3068bpr0449,19,115143
6580375,4740pr9995,47,109487
6097516,2423,85,2423
6353089,23945pat0002,47,23945
6578726,973c02h02pr0013,272,76382
4224333,4066pr0205,226,
6022021,6003,85,6003
6126086,87580,85,23893
4656624,60599,85,60599
4114145,973c27h01pr0238,15,73403
6545993,65203pr0012,1089,113448
6566768,60592,26,79128
4224857,3024,85,3024
6553540,973c36h37pr0001,30,76382
6542594,28621pr9617,47,113120
6542592,3068bpr9306,15,113118
6542154,10112961,9999,112961
6239391,87544,41,35340
6598145,93223,28,2611
6585761,10115859,9999,115859
6585439,7835pr0001,0,115841
6594243,6957,226,6957
6564905,11153,15,11153
6523190,3069bpr9918,0,110828
6605639,7674,4,7674
6605615,32530,71,32530
6585431,7071pat0002pr0006,0,115833
73666,4767,15,
4224092,2446,85,30124
4639468,973c09h02pr1860,85,76382
6489390,97900pr0001,1062,
4189026,6185,6,6185
6061548,32059,85,32059
6181713,29119,0,29119
6133540,98834,85,98834
6097443,48092,85,48092
6600130,35762pat0001,25,
4298620,2446,85,30124
4490082,41879a,85,41879
4619639,30565,85,30565
6581510,115851pr0001,31,
4243837,3031,85,3031
6142340,90194,85,90194
6223673,2496,0,88423
6133723,91405,85,91405
6441059,10190,25,29161
6581318,27393,182,78262
6514279,30151b,35,38708
6514079,3066,40,35256
4640738,3005,85,3005
4579024,47457,85,47457
6063897,87087,85,87087
6446029,18973,41,35303
6269041,6148,0,6148
6577895,18973,41,35303
6513952,27262,15,27262
6290456,37762,0,37762
6514462,81911,1095,81911
4582508,3814,4,
3200105,32001,19,
6282116,32001,321,32001
6132409,32001,191,32001
6600168,973c40h01pr9997,158,
6600172,36036pr9976,158,
6600127,973c27h01pr9986,15,
3200121,32001,4,32001
6535350,61252,272,52738
6580377,4740,36,35395
6575681,6947,179,6947
6179182,25214,0,25214
6567596,7754,297,7754
4143383,33229pr0001,110,83949
6537722,7323,1053,7323
6542595,3003pr0060,84,113121
4100550,6197,20,6197
4114136,3622pr9991,14,83119
74603,3430c01,7,74603
4141259,75c11,19,76465
6608356,10117702,9999,
6551193,10113994,9999,113994
6074312,3020,92,3020
6317540,65140,0,
6551503,28621pr9543,78,114086
6551518,28621pr9538,78,114101
6567614,973c12h02pr0014,72,76382
6541245,28621pr9555,78,112798
6002417,92328pr0001,92,92328
617802,6178,7,6178
6541260,28621pr9550,78,112813
70748,71637pr0006,47,
6551510,970c14pr0007,272,114093
4517986,61485,0,61485
6106500,3626cpr1629,92,20341
6074308,3035,92,3035
6596917,62537pr0007,5,
6074311,30565,92,30565
6591598,973c19h01pr9997,70,
6584820,5525,85,5525
6398391,78257,0,78257
6584225,970c12pat03pr0003,72,115597
4234689,48032,9999,
6584270,970c21pr0006,272,115625
6469680,44375bpr9995,47,
6655006,80543,72,7734
4541712,3960,70,
6588258,85824,71,
6594242,88293,226,88293
6587937,7525pr0001,321,115960
6587936,4286pr0002,321,115959
6597023,37191h01,1050,
6430230,11408c02pr0167,84,
6058407,45707b,72,45707
6598027,14718pr0018,322,116734
6576810,14718,322,14718
6578821,102349pr0015,4,113617
6579661,102349pr0006,4,113617
6579662,102349pr0007,4,113617
6592860,93160,29,
6599375,102349pr0020,4,113617
74825,2235c01,1,74562
4112059,6472pr0001,4,82999
6651230,11609,297,3498
6657265,3626cpr9888,14,49569
6609290,6683,71,6683
4165503,42397,14,42397
6541552,6474pr0016,72,112865
6424590,32001,320,32001
82546,4066pr0066,14,82392
4142353,4066pr0079,14,84373
4141784,6467,14,6467
4141780,6462c01,15,75179
6600182,973c44h01pr9999,226,
4597272,61252,2,
4166880,45896pr0003,1,42868
4163215,45896pr0009,73,42304
4182730,42441,9999,42441
4173952,4173952,9999,42435
4173953,4173953,9999,42435
4173818,42436,9999,42436
4166888,4906pr0001,1,42781
6250584,22388,182,35343
4143811,75271pr0009,1,75271
6609636,4733,19,4733
6594986,3572,4,3572
4250190,30364,0,30364
6545997,32474pr0005,15,113452
4167224,33215,114,33215
6585102,5850,71,5850
6552262,30169,320,28839
81536,6099pr0002,0,
6542583,3068bpr9304,15,113110
6542607,105198pr0002,5,113126
6542591,3068bpr9305,15,113117
6216111,32014,15,32014
6566772,973c26h02pr0008,19,76382
6567611,973c12h02pr0013,72,76382
6541242,28621pr9552,78,112795
6541264,28621pr9557,78,112817
6591854,54200pr0031,0,116187
4169104,4860c03,14,
6093750,59900,129,64288
6655007,80543,484,7734
6580726,5520,72,5520
6513911,5093,321,5093
6534931,6801,25,6801
6662047,3626cpr3360,14,
4198385,46280,230,46280
6585256,3021,226,3021
6594241,30357,226,30357
6591502,1750,321,1750
6587935,4286pr0001,321,115958
6601030,10117135,9999,
6603234,85825,71,
6598028,14718pr0019,322,116735
4198555,45453c01,26,46594
4197948,45493,47,45493
4539482,64567,0,64567
4198582,46461b,17,46461
4166907,4066pr0016,10,42774
4168167,31363c01pr0001,4,76378
81947,4744pr0007,0,81947
6514045,30222,84,32981
6513961,3024,182,28554
4189248,45141,135,45141
6493676,5415,326,5415
6513931,5415,326,5415
4216456,3005,114,30071
6607967,21268,27,21268
4166530,2555,27,2555
4569104,2496,0,88423
4107592,4744pr0004,1,82798
4191706,45209,7,
4107593,6213pr0011,4,82800
475121,4751c,4,4751
474524,4745,14,4745
4114220,4744pr0043,2,83168
4114337,71865,47,71865
4114444,30101,0,30101
73392,4493c01pr0002,0,73392
4114351,2335pr0020,1,83137
4114531,6108,4,6108
4114349,30156pr0003,8,83139
4114437,30102pr0001,6,83157
4114339,71637pr0004,47,71636
407126,4071,0,4071
4114385,30102,0,30102
4114384,30101,15,30101
4198965,51530pr0009,9999,46618
4299391,57103,9999,57103
4268524,53315,9999,53315
4121895,31285c01,1,76301
4171012,76045pr0007,15,76045
4155251,40909,46,40910
6581704,22388,182,35343
4255115,50919,135,50919
6327165,32250,72,65714
6034744,92198pr0011,78,14011
4227872,47338,135,47338
6545994,65203pr0013,78,113449
6542606,107032pr0002,71,113125
6551526,113606pat0001,0,114108
611124,6111,14,
6603363,3961,4,3961
6551829,7506pat0001,0,7506
4177440,41669,135,41669
6541235,28621pr9556,78,112788
6541262,28621pr9554,78,112815
6566758,973c27h02pr0018,15,76382
4504970,57543,135,57543
81607,608pr0002,0,
6584271,7581pr0004,1055,115626
4504505,57523c01,135,58175
4163389,32580,135,32580
4556158,60470b,0,60470
6657268,3626cpr3926,14,102409
4143812,75176pr0008,351,75176
4265219,51708,135,51708
4186424,2555,74,2555
6580721,27263,326,27263
6626912,35857pr0001,1136,
6598139,10116747,9999,116747
6602662,10117257,9999,
6602005,973c27h01pr0047,15,76382
4221325,48253,135,48253
4157608,31042,135,31042
6598141,10116748,9999,116748
4112056,6464c01,15,75276
6596466,76766,84,28964
4500460,3747a,1,3747
6587926,75902pr0031,0,115949
6587927,75902pr0033,0,115950
6605237,67095pr0015,0,117392
4186433,43559,135,43559
4506460,57539,135,57539
6594126,49612,14,49612
4216592,48245,135,48245
6493102,3573,71,3573
6600236,65734,14,65734
4227883,47337,135,47337
6600191,5845,14,5845
4244770,50602,135,50602
6537937,87693,321,79806
4141522,78c07,135,22976
4144460,78c24,135,23397
4598897,64567,0,64567
4141671,78c09,135,23002
6514088,46212,1053,35274
4177427,32039,135,32039
6594124,6930,14,6930
6594123,6929,14,6929
4194053,40490,135,40490
6600238,54384,14,54384
6598393,60476,14,65459
6020076,2431,191,
6662065,3626cpr1974,14,37061
4144345,31181pr0005,15,76085
4144340,4677c01,1,74203
6581706,22388,45,35343
4142810,31461,45,31461
4142734,31110pr0030,15,84388
4144348,31176pr0001,15,40462
4141029,22820,366,22820
6600189,67696,14,67696
4589953,90626,0,90626
6590910,1748,326,1748
6580716,5058,1136,5058
6581485,7768pr0001,326,
6545996,65203pr0014,78,113451
6542608,105199pr0004,191,113127
6580381,4740,129,35395
4494086,53451,135,53451
6572650,114765,19,114765
6584229,28621pr9487,0,115601
4141672,78c11,135,23003
6541249,28621pr9553,78,112802
6567253,973c12h02pr0012,72,76382
6541254,28621pr9548,78,112807
6657287,3626cpr3560,14,79426
6580720,17349,4,17349
4293315,2318c01,135,2318
4263416,49668,135,49668
4141809,78c08,135,23039
4199348,41663,135,41663
4142060,78c02,135,23117
4226318,48495,135,48495
4614712,64567,0,
6583648,65633,47,2683
6596926,970l04r36,321,
75724,75724pr0002,15,75724
6597026,26603pr9990,31,
4112055,6463c01,15,75275
4254436,50629,135,50629
4141670,78c03,135,23001
4529339,48729b,135,48729
4227072,47299,135,47299
4144347,4555c14pr0001,15,74440
6580714,7068,14,7068
6595921,10116619,9999,116619
6596462,7527,84,7527
6220971,22888,30,22888
6587850,7527pr0001,84,115948
3004626,30046,0,30046
6594163,7206,14,7206
6600240,7904,14,7904
6600239,54383,14,54383
6594162,7205,14,7205
6594121,4287c,14,4287
6594176,5654,14,5654
6594177,5654,70,5654
4247224,49423,135,49423
6592706,4286,321,4286
4205760,3743,0,3743
4195028,44813,135,44813
4177258,6538b,135,6538
6364365,4032a,379,4032
4222133,44817,135,44817
6596891,973c22h01pr9994,1136,
6273589,49307,0,49307
6115891,90626,179,90626
6445943,3020,1089,3020
6109110,4672,19,
75739,75723pr0001,484,75723
4100747,74587,2,74587
6514173,92279,1095,35373
4112148,76084pr0003,2,76084
6505238,107096pat0002,0,107096
6503546,77263,25,77263
4507700,59895,0,
4516843,59895,0,59895
6534943,6801,4,
482823,4828,1,4828
82437,4066pr0114,14,82082
6504934,30374,308,21462
6483710,108309pat0001,0,108309
6483712,108311pat0001,288,108311
6483711,108310pat0001,15,108310
6609670,29120,158,29120
6020096,2357,191,
6587047,24312,71,65353
6144749,89522,71,
4169492,6632,135,6632
6545992,92198pr0082,1089,113447
6572670,114767,19,114767
6591001,6929,2,6929
6659807,1686,29,8870
6109713,6223,143,6223
6567523,973c27h03pr0024,15,76382
6568011,973c35h02pr0005,288,76382
6541256,28621pr9549,78,112809
6584258,970c21pr0004,297,115616
6584226,6947pr0003,179,115598
6579664,102349pr0011,4,113617
6595951,69729pr0039,15,116634
6584955,5852,1,5852
4506480,58176,143,58176
4494505,40644,135,40644
6602936,11212,5,11212
6602410,87079pr0107,25,117245
6600117,5844,1,5844
6553639,7519,84,7519
6596461,4304,84,4304
6598726,48165,84,48165
6598398,7302,321,7302
4278407,2654,143,54196
6655870,6192b,71,8267
4164038,6232,27,6232
4163578,41669,143,41669
4276534,53568,135,53568
6600109,32802,1,32802
4267358,4497,135,4497
4216327,6141,143,30057
6152279,6141,143,30057
4207545,47509,135,47509
6173105,30046,0,29170
6602414,42022,320,35164
6594032,77180,1,4581
6586647,41948,92,41948
6594031,4045,308,4045
6578876,5443,288,5443
6632451,36043pr0003,72,112786
4243703,30385,143,30385
6609640,5092,1050,5092
6578542,28621pr0050,14,115006
6580718,2682,378,2682
6600618,70943c01,10,
6424328,30292,5,72154
6579663,102349pr0010,4,113617
6634099,59349pr0011,15,119203
4167846,42742pr0001,373,42742
6580379,4740,52,35395
6597517,2403,1,2403
6618713,4472pr0002,0,118866
6601288,64683,25,64683
6592965,7426pr0003,71,116252
6513909,5093,1,5093
4143165,75725pr0005,0,75725
6576354,114888c01,272,114888
6384811,54675,322,
4192458,75271pr0008,10,75271
6595617,41153pat0001,272,41153
6515540,65633,47,2683
6590350,87606,378,35332
6586062,22391,378,22391
6597099,79895,297,79895
6609668,29119,158,29119
6581777,2654,1053,28558
6020097,85984,191,
6220970,41539,30,41539
6566727,973c27h02pr0019,15,76382
6555096,76515pr0002,1053,114287
6103305,30171,1103,30171
6585123,28621pr9658,47,115701
6579666,102349pr0012,4,113617
4646817,98132,1103,98132
6584262,7581pr0003,35,115620
6584231,970c37pr0002,0,115603
6596528,34103,31,34103
6002758,10050,1103,10050
6600111,49612,1,49612
4198577,46608pr0019,9999,46608
6133270,18827,1103,18827
6630914,3626cpr9975,14,33812
6571698,7758pr0001,15,114705
6601256,2654pr0024,84,117191
6593511,5520,321,5520
4652174,98571,1103,98571
6576367,41835pr0004,28,114893
6590152,28551,272,28551
6600114,80015,1,80015
4651532,98135,1103,98135
4125426,6232,2,6232
6595947,69729pr0066,71,116632
6576807,7217,320,7217
6576831,5853,320,5853
6607074,92907,15,42193
6595923,87079pr0085,15,116620
6602220,37352,379,37352
6602221,3573,379,3573
6537210,28621pr0052,15,112342
4650750,98127pr0002,1103,99415
6104199,15407,1103,15407
6594029,29120,85,29120
6601283,13731,25,13731
6038162,13792pr0001,1103,14288
6610519,116406pr0003,308,116406
6660178,29096,71,3354
6576400,114912c01,272,114912
75880,75271pr0005,4,75271
4617230,2587pr0024,1103,90979
6591614,56908,297,51488
6586646,7178,72,7178
6104350,19305,1103,19305
6601630,117204,0,117204
6600029,5847,0,5847
6587076,5842,0,5842
6096651,30292,0,30292
6575789,7877,0,7877
6493675,5414,326,5414
6601521,7835,0,7835
6586653,41948,320,41948
6532669,1748,320,1748
6586652,79393,320,79393
6606858,68504,297,68504
6594647,27507pr0003,15,116498
6603362,4285b,0,4285
4167785,74298pr0073,14,74298
4114412,973c03h01pr0011,0,73403
6468351,60593,70,3662
75479,75272pr0005,74,75272
6194485,13971,0,13971
6528063,60601pr0005,47,41268
6609769,3299,15,3299
6548835,44375bpr0018,15,
6021026,47973,72,
6514323,4094b,45,51489
3200102,32001,7,32001
6545999,84307pr0003,31,113453
6567514,973c27h02pr0020,15,76382
6589879,2544,85,2544
6600796,4490,4,4490
4632613,90641,1103,90641
6601607,98138pr0116,0,117202
4114409,973c08h01pr0240,8,73403
6602857,7904,84,7904
6553640,7520,84,7520
6547148,6957,4,6957
6594127,4569,14,4569
4646870,98139,1103,98139
6607607,60479,1,60479
6592700,5841,321,5841
6587524,1748,321,1748
6591508,7241,70,7241
6600160,93273,10,93273
6596530,61252,78,52738
4617227,2587,1103,2587
6600103,30987,1,30987
6592331,4585,28,4585
6595944,59349pr0006,1,116630
6575838,7808,0,7808
6598026,87079pr0108,71,116733
6584063,3185,320,3185
6599435,35394pr0045,47,116862
4633075,91884,1103,91884
6597516,2395,1,2395
6599437,7812pr0001,47,116864
6467819,60581,1095,35323
6600112,5842,72,5842
6600801,25128c01pr0007,4,117043
6633001,119190,9999,119190
6600113,4490,70,4490
6585195,12895pr0004,0,115723
6596811,80545,72,80545
6609279,973c03h13pr0001,0,76382
6579923,75904,2,75904
6199388,19305,1103,32823
6604941,95674pr0006,1,117348
6361081,30292,29,72154
82426,31035pr0001,4,82426
6578874,74611,308,74611
6586651,98100,320,98100
6021644,88930,321,
6609638,90398pat0004,1050,53017
6597521,7427,1,7427
6604940,115994pat0001,484,117347
6598397,67329,5,67329
6595966,10116641,9999,
6609257,973c05h70pr0003,272,76382
6609230,973c24h27pr0001,379,76382
6035364,41897,0,41897
6601289,6606,25,6606
6601286,64391,25,64391
6602216,35299,379,35299
